date,Survey,Catch,separate
2022-03-31,Knights Landing RST,204,Other Rotary Screw Traps
2022-03-31,Lower Feather RST,0,Other Rotary Screw Traps
2022-03-31,Lower Sac RST,1,Other Rotary Screw Traps
2022-03-31,Sac Beach Seines,0,Other Rotary Screw Traps
2022-03-31,Sac Trawls,22,Other Rotary Screw Traps
2022-03-31,Chipps Island Trawls,8,Other Rotary Screw Traps
2022-04-01,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-04-01,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-01,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-01,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-01,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-01,Sac Trawls,22,Other Rotary Screw Traps
2022-04-01,Chipps Island Trawls,9,Other Rotary Screw Traps
2022-04-02,Tisdale Weir RST,209,Other Rotary Screw Traps
2022-04-02,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-02,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-02,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-02,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-02,Sac Trawls,0,Other Rotary Screw Traps
2022-04-02,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-04-03,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-03,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-03,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-03,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-03,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-03,Sac Trawls,22,Other Rotary Screw Traps
2022-04-03,Chipps Island Trawls,9,Other Rotary Screw Traps
2022-04-04,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-04,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-04,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-04,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-04,Sac Beach Seines,23,Other Rotary Screw Traps
2022-04-04,Sac Trawls,22,Other Rotary Screw Traps
2022-04-04,Chipps Island Trawls,9,Other Rotary Screw Traps
2022-04-05,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-05,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-05,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-05,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-05,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-05,Sac Trawls,22,Other Rotary Screw Traps
2022-04-05,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-06,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-06,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-06,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-06,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-06,Sac Beach Seines,23,Other Rotary Screw Traps
2022-04-06,Sac Trawls,0,Other Rotary Screw Traps
2022-04-06,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-04-07,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-07,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-07,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-07,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-07,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-07,Sac Trawls,22,Other Rotary Screw Traps
2022-04-07,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-08,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-08,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-08,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-08,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-08,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-08,Sac Trawls,22,Other Rotary Screw Traps
2022-04-08,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-09,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-09,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-09,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-09,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-09,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-09,Sac Trawls,0,Other Rotary Screw Traps
2022-04-09,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-04-10,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-10,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-10,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-10,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-10,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-10,Sac Trawls,22,Other Rotary Screw Traps
2022-04-10,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-11,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-11,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-11,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-11,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-11,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-11,Sac Trawls,22,Other Rotary Screw Traps
2022-04-11,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-12,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-12,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-12,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-12,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-12,Sac Beach Seines,23,Other Rotary Screw Traps
2022-04-12,Sac Trawls,22,Other Rotary Screw Traps
2022-04-12,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-12,RBDD Daily,557446,Red Bluff Diversion Dam
2022-04-13,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-13,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-13,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-13,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-13,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-13,Sac Trawls,0,Other Rotary Screw Traps
2022-04-13,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-04-13,RBDD Daily,557477,Red Bluff Diversion Dam
2022-04-14,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-14,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-14,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-14,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-14,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-14,Sac Trawls,22,Other Rotary Screw Traps
2022-04-14,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-15,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-15,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-15,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-15,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-15,Sac Beach Seines,23,Other Rotary Screw Traps
2022-04-15,Sac Trawls,22,Other Rotary Screw Traps
2022-04-15,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-16,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-16,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-16,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-16,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-16,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-16,Sac Trawls,0,Other Rotary Screw Traps
2022-04-16,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-04-17,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-17,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-17,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-17,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-17,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-17,Sac Trawls,22,Other Rotary Screw Traps
2022-04-17,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-18,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-18,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-18,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-18,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-18,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-18,Sac Trawls,22,Other Rotary Screw Traps
2022-04-18,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-19,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-19,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-19,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-19,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-19,Sac Beach Seines,23,Other Rotary Screw Traps
2022-04-19,Sac Trawls,22,Other Rotary Screw Traps
2022-04-19,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-20,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-20,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-20,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-20,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-20,Sac Beach Seines,23,Other Rotary Screw Traps
2022-04-20,Sac Trawls,0,Other Rotary Screw Traps
2022-04-20,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-04-21,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-21,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-21,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-21,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-21,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-21,Sac Trawls,22,Other Rotary Screw Traps
2022-04-21,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-22,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-22,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-22,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-22,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-22,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-22,Sac Trawls,22,Other Rotary Screw Traps
2022-04-22,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-23,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-23,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-23,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-23,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-23,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-23,Sac Trawls,0,Other Rotary Screw Traps
2022-04-23,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-04-24,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-24,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-24,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-24,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-24,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-24,Sac Trawls,22,Other Rotary Screw Traps
2022-04-24,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-24,RBDD Daily,557533,Red Bluff Diversion Dam
2022-04-25,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-25,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-25,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-25,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-25,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-25,Sac Trawls,22,Other Rotary Screw Traps
2022-04-25,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-25,RBDD Daily,557563,Red Bluff Diversion Dam
2022-04-26,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-26,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-26,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-26,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-26,Sac Beach Seines,23,Other Rotary Screw Traps
2022-04-26,Sac Trawls,22,Other Rotary Screw Traps
2022-04-26,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-26,RBDD Daily,557622,Red Bluff Diversion Dam
2022-04-27,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-27,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-27,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-27,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-27,Sac Beach Seines,23,Other Rotary Screw Traps
2022-04-27,Sac Trawls,0,Other Rotary Screw Traps
2022-04-27,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-04-28,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-28,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-28,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-28,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-28,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-28,Sac Trawls,22,Other Rotary Screw Traps
2022-04-28,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-04-29,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-29,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-29,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-29,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-29,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-29,Sac Trawls,22,Other Rotary Screw Traps
2022-04-29,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-04-30,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-04-30,Knights Landing RST,204,Other Rotary Screw Traps
2022-04-30,Lower Feather RST,0,Other Rotary Screw Traps
2022-04-30,Lower Sac RST,1,Other Rotary Screw Traps
2022-04-30,Sac Beach Seines,0,Other Rotary Screw Traps
2022-04-30,Sac Trawls,0,Other Rotary Screw Traps
2022-04-30,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-01,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-01,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-01,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-01,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-01,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-01,Sac Trawls,22,Other Rotary Screw Traps
2022-05-01,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-02,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-02,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-02,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-02,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-02,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-02,Sac Trawls,22,Other Rotary Screw Traps
2022-05-02,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-03,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-03,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-03,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-03,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-03,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-03,Sac Trawls,22,Other Rotary Screw Traps
2022-05-03,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-04,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-04,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-04,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-04,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-04,Sac Beach Seines,23,Other Rotary Screw Traps
2022-05-04,Sac Trawls,0,Other Rotary Screw Traps
2022-05-04,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-05,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-05,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-05,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-05,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-05,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-05,Sac Trawls,22,Other Rotary Screw Traps
2022-05-05,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-06,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-06,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-06,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-06,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-06,Sac Beach Seines,23,Other Rotary Screw Traps
2022-05-06,Sac Trawls,22,Other Rotary Screw Traps
2022-05-06,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-07,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-07,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-07,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-07,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-07,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-07,Sac Trawls,0,Other Rotary Screw Traps
2022-05-07,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-08,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-08,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-08,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-08,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-08,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-08,Sac Trawls,22,Other Rotary Screw Traps
2022-05-08,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-09,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-09,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-09,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-09,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-09,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-09,Sac Trawls,22,Other Rotary Screw Traps
2022-05-09,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-10,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-10,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-10,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-10,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-10,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-10,Sac Trawls,22,Other Rotary Screw Traps
2022-05-10,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-11,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-11,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-11,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-11,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-11,Sac Beach Seines,23,Other Rotary Screw Traps
2022-05-11,Sac Trawls,0,Other Rotary Screw Traps
2022-05-11,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-12,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-12,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-12,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-12,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-12,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-12,Sac Trawls,22,Other Rotary Screw Traps
2022-05-12,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-13,Tisdale Weir RST,210,Other Rotary Screw Traps
2022-05-13,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-13,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-13,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-13,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-13,Sac Trawls,22,Other Rotary Screw Traps
2022-05-13,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-14,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-14,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-14,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-14,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-14,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-14,Sac Trawls,0,Other Rotary Screw Traps
2022-05-14,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-15,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-15,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-15,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-15,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-15,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-15,Sac Trawls,0,Other Rotary Screw Traps
2022-05-15,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-16,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-16,Knights Landing RST,204,Other Rotary Screw Traps
2022-05-16,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-16,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-16,Sac Beach Seines,23,Other Rotary Screw Traps
2022-05-16,Sac Trawls,22,Other Rotary Screw Traps
2022-05-16,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-17,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-17,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-17,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-17,Lower Sac RST,0,Other Rotary Screw Traps
2022-05-17,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-17,Sac Trawls,0,Other Rotary Screw Traps
2022-05-17,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-18,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-18,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-18,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-18,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-18,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-18,Sac Trawls,22,Other Rotary Screw Traps
2022-05-18,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-19,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-19,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-19,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-19,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-19,Sac Beach Seines,23,Other Rotary Screw Traps
2022-05-19,Sac Trawls,0,Other Rotary Screw Traps
2022-05-19,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-20,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-20,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-20,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-20,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-20,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-20,Sac Trawls,22,Other Rotary Screw Traps
2022-05-20,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-21,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-21,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-21,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-21,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-21,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-21,Sac Trawls,0,Other Rotary Screw Traps
2022-05-21,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-22,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-22,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-22,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-22,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-22,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-22,Sac Trawls,0,Other Rotary Screw Traps
2022-05-22,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-23,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-23,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-23,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-23,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-23,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-23,Sac Trawls,0,Other Rotary Screw Traps
2022-05-23,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-24,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-24,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-24,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-24,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-24,Sac Beach Seines,23,Other Rotary Screw Traps
2022-05-24,Sac Trawls,22,Other Rotary Screw Traps
2022-05-24,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-25,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-25,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-25,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-25,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-25,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-25,Sac Trawls,22,Other Rotary Screw Traps
2022-05-25,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-25,RBDD Daily,557652,Red Bluff Diversion Dam
2022-05-26,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-26,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-26,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-26,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-26,Sac Beach Seines,23,Other Rotary Screw Traps
2022-05-26,Sac Trawls,0,Other Rotary Screw Traps
2022-05-26,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-27,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-27,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-27,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-27,Lower Sac RST,0,Other Rotary Screw Traps
2022-05-27,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-27,Sac Trawls,22,Other Rotary Screw Traps
2022-05-27,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-05-28,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-28,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-28,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-28,Lower Sac RST,0,Other Rotary Screw Traps
2022-05-28,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-28,Sac Trawls,0,Other Rotary Screw Traps
2022-05-28,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-29,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-29,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-29,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-29,Lower Sac RST,0,Other Rotary Screw Traps
2022-05-29,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-29,Sac Trawls,0,Other Rotary Screw Traps
2022-05-29,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-30,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-30,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-30,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-30,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-30,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-30,Sac Trawls,0,Other Rotary Screw Traps
2022-05-30,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-05-31,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-05-31,Knights Landing RST,0,Other Rotary Screw Traps
2022-05-31,Lower Feather RST,0,Other Rotary Screw Traps
2022-05-31,Lower Sac RST,1,Other Rotary Screw Traps
2022-05-31,Sac Beach Seines,0,Other Rotary Screw Traps
2022-05-31,Sac Trawls,22,Other Rotary Screw Traps
2022-05-31,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-01,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-01,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-01,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-01,Lower Sac RST,1,Other Rotary Screw Traps
